theta_a,theta_d,x,y
79,148,69.07456561,-96.20535566
79,149,69.16325954,-94.4751831
79,150,69.23845183,-92.72559812
79,151,69.29912123,-90.95630015
79,152,69.34429187,-89.16695439
79,153,69.3730281,-87.35718698
79,154,69.38442986,-85.52657961
79,155,69.37762851,-83.67466339
79,156,69.35178298,-81.80091206
79,157,69.30607631,-79.90473411
79,158,69.23971247,-77.98546399
79,159,69.1519133,-76.04235189
79,160,69.04191583,-74.07455208
79,161,68.90896965,-72.08110935
79,162,68.7523345,-70.06094326
79,163,68.57127801,-68.01282971
79,164,68.36507365,-65.93537924
79,165,68.13299882,-63.82701128
79,166,67.87433321,-61.6859235
79,167,67.58835742,-59.5100549
79,168,67.27435204,-57.29704113
79,169,66.93159721,-55.04415997
79,170,66.55937295,-52.74826395
79,171,66.15696068,-50.40569664
79,172,65.72364623,-48.01218701
79,173,65.25872526,-45.56271488
79,174,64.7615121,-43.05133691
79,175,64.23135389,-40.47095817
79,176,63.66765254,-37.81302692
79,177,63.06989922,-35.06711869
79,178,62.4377284,-32.22035624
79,179,61.77100411,-29.25657874
79,180,61.06996043,-26.15511348
79,181,60.3354373,-22.88888978
79,182,59.56929251,-19.42140502
79,183,58.77516006,-15.70155139
79,184,57.95994882,-11.65410428
79,185,57.13710827,-7.160357827
79,186,56.33484494,-2.01247066
79,187,55.62222217,4.222663187
79,188,55.24261302,12.85518615
80,118,81.89671107,-140.6160977
80,119,78.4368388,-139.6811522
80,120,76.25184455,-138.5999482
80,121,74.70748259,-137.4490757
80,122,73.56160359,-136.2544728
80,123,72.69077253,-135.0278325
80,124,72.02189037,-133.7752359
80,125,71.50739923,-132.5001256
80,126,71.1142765,-131.2045583
80,127,70.81846416,-129.8898053
80,128,70.60177387,-128.5566682
80,129,70.45004266,-127.2056564
80,130,70.35197227,-125.8370912
80,131,70.29836573,-124.4511708
80,132,70.28160674,-123.0480109
80,133,70.2952938,-121.6276711
80,134,70.33397616,-120.1901727
80,135,70.39295919,-118.7355099
80,136,70.46815795,-117.2636579
80,137,70.55598518,-115.7745777
80,138,70.6532643,-114.2682193
80,139,70.75716098,-112.7445241
80,140,70.86512852,-111.2034251
80,141,70.97486389,-109.644848
80,142,71.08427192,-108.0687101
80,143,71.19143588,-106.4749203
80,144,71.29459305,-104.8633776
80,145,71.39211437,-103.2339697
80,146,71.48248725,-101.5865716
80,147,71.56430095,-99.92104336
80,148,71.63623417,-98.23722799
80,149,71.6970443,-96.53494899
80,150,71.74555808,-94.81400744
80,151,71.78066353,-93.07417894
80,152,71.8013028,-91.31521003
80,153,71.8064658,-89.53681432
80,154,71.79518464,-87.73866808
80,155,71.76652848,-85.92040531
80,156,71.71959898,-84.0816122
80,157,71.65352611,-82.22182081
80,158,71.56746425,-80.34050202
80,159,71.46058863,-78.43705732
80,160,71.33209193,-76.5108096
80,161,71.18118112,-74.56099241
80,162,71.00707444,-72.58673767
80,163,70.80899845,-70.58706127
80,164,70.58618523,-68.56084641
80,165,70.33786969,-66.50682391
80,166,70.06328687,-64.42354901
80,167,69.76166945,-62.30937378
80,168,69.4322452,-60.16241411
80,169,69.07423478,-57.98050981
80,170,68.68684955,-55.7611762
80,171,68.26928986,-53.50154469
80,172,67.82074372,-51.19828911
80,173,67.34038638,-48.84753368
80,174,66.82738096,-46.4447363
80,175,66.28088099,-43.984539
80,176,65.70003584,-41.46057328
80,177,65.08400054,-38.86520274
80,178,64.43195272,-36.1891763
80,179,63.7431209,-33.42115122
80,180,63.01683137,-30.54702063
80,181,62.25258653,-27.54893789
80,182,61.45019787,-24.40385225
80,183,60.61001832,-21.08121855
80,184,59.73336495,-17.53922805
80,185,58.82333241,-13.71819202
80,186,57.88648552,-9.527897799
80,187,56.93679787,-4.820435047
80,188,56.00652994,0.67940101
80,189,55.18676233,7.614978425
80,190,54.95683185,18.79898868
81,119,89.32448379,-139.8222143
81,120,84.065366,-139.2552928
81,121,81.24704226,-138.3195382
81,122,79.34366113,-137.2563802
81,123,77.95468065,-136.1230469
81,124,76.90242786,-134.9425948
81,125,76.08947384,-133.7264898
81,126,75.45549902,-132.4811502
81,127,74.96005518,-131.2104527
81,128,74.57443018,-129.916866
81,129,74.27735036,-128.6020237
81,130,74.05251564,-127.2670386
81,131,73.88709424,-125.9126855
81,132,73.77075631,-124.5395132
81,133,73.6950281,-123.147915
81,134,73.65284545,-121.7381757
81,135,73.63823641,-120.3105019
81,136,73.64608992,-118.8650434
81,137,73.67198379,-117.4019076
81,138,73.71205434,-115.92117
81,139,73.76289595,-114.4228806
81,140,73.82148263,-112.9070692
81,141,73.88510591,-111.3737482
81,142,73.95132506,-109.8229149
81,143,74.01792685,-108.2545526
81,144,74.08289256,-106.6686309
81,145,74.14437083,-105.0651057
81,146,74.20065497,-103.4439186
81,147,74.25016406,-101.8049957
81,148,74.29142677,-100.1482466
81,149,74.32306776,-98.4735623
81,150,74.34379586,-96.78081363
81,151,74.35239394,-95.06984854
81,152,74.34771002,-93.34048954
81,153,74.32864953,-91.5925306
81,154,74.2941684,-89.82573369
81,155,74.24326695,-88.0398248
81,156,74.17498436,-86.23448949
81,157,74.08839369,-84.40936787
81,158,73.98259725,-82.56404887
81,159,73.85672245,-80.6980637
81,160,73.70991777,-78.81087851
81,161,73.54134908,-76.90188581
81,162,73.35019607,-74.9703948
81,163,73.13564881,-73.01562008
81,164,72.89690443,-71.03666861
81,165,72.63316383,-69.03252452
81,166,72.34362838,-67.00203128
81,167,72.0274967,-64.94387078
81,168,71.68396133,-62.85653844
81,169,71.31220541,-60.73831359
81,170,70.91139928,-58.5872238
81,171,70.48069705,-56.40100183
81,172,70.01923321,-54.17703288
81,173,69.5261192,-51.91228983
81,174,69.00044024,-49.60325248
81,175,68.44125243,-47.24580607
81,176,67.84758059,-44.83511202
81,177,67.21841721,-42.3654412
81,178,66.55272344,-39.8299554
81,179,65.84943354,-37.22041619
81,180,65.10746493,-34.5267892
81,181,64.32573802,-31.73669427
81,182,63.50321268,-28.83462112
81,183,62.63895391,-25.80077556
81,184,61.7322507,-22.60931899
81,185,60.78283543,-19.22555829
81,186,59.79130505,-15.60120259
81,187,58.7599777,-11.66575841
81,188,57.69479194,-7.309336531
81,189,56.61009754,-2.343241308
81,190,55.54355404,3.612031656
81,191,54.62585048,11.60610522
82,121,90.36969245,-138.5017213
82,122,86.52415539,-137.8188818
82,123,84.14361999,-136.8829155
82,124,82.45857752,-135.8319525
82,125,81.19619185,-134.7111021
82,126,80.22174278,-133.5409238
82,127,79.45688961,-132.3324472
82,128,78.85126644,-131.0922073
82,129,78.37019226,-129.8243457
82,130,77.98855723,-128.5316193
82,131,77.6874685,-127.2159333
82,132,77.45227042,-125.8786442
82,133,77.27130792,-124.5207414
82,134,77.13511804,-123.1429619
82,135,77.03588136,-121.7458638
82,136,76.96703795,-120.3298765
82,137,76.92301134,-118.8953339
82,138,76.89900547,-117.4424986
82,139,76.89085245,-115.9715783
82,140,76.8948963,-114.4827376
82,141,76.90790283,-112.9761065
82,142,76.92698881,-111.4517867
82,143,76.94956563,-109.9098551
82,144,76.97329387,-108.3503675
82,145,76.99604639,-106.77336
82,146,77.01587802,-105.1788498
82,147,77.03100043,-103.5668363
82,148,77.03976109,-101.9372999
82,149,77.0406256,-100.2902023
82,150,77.03216262,-98.62548481
82,151,77.01303102,-96.94306704
82,152,76.98196877,-95.24284511
82,153,76.93778328,-93.52468935
82,154,76.87934297,-91.78844169
82,155,76.8055698,-90.03391261
82,156,76.71543261,-88.26087766
82,157,76.60794117,-86.46907347
82,158,76.48214076,-84.65819319
82,159,76.33710722,-82.82788132
82,160,76.17194236,-80.9777278
82,161,75.98576964,-79.10726122
82,162,75.77773016,-77.21594112
82,163,75.54697871,-75.30314908
82,164,75.29268001,-73.3681785
82,165,75.01400503,-71.41022265
82,166,74.71012721,-69.42836094
82,167,74.38021884,-67.42154274
82,168,74.02344719,-65.38856843
82,169,73.63897067,-63.32806694
82,170,73.22593473,-61.23846918
82,171,72.78346768,-59.11797604
82,172,72.31067616,-56.96451999
82,173,71.80664049,-54.77571826
82,174,71.27040962,-52.54881554
82,175,70.70099587,-50.28061308
82,176,70.09736939,-47.96737995
82,177,69.45845245,-45.60474096
82,178,68.78311369,-43.18753304
82,179,68.07016271,-40.70961875
82,180,67.31834552,-38.16364012
82,181,66.52634186,-35.54068796
82,182,65.69276635,-32.8298482
82,183,64.81617669,-30.01756464
82,184,63.89509514,-27.08671834
82,185,62.92805498,-24.01525304
82,186,61.91369526,-20.77403912
82,187,60.85095239,-17.3233872
82,188,59.73945741,-13.60699337
82,189,58.58040726,-9.540535878
82,190,57.37866052,-4.987674232
82,191,56.14859526,0.299439929
82,192,54.93543586,6.873808991
82,193,53.96038973,16.76737768
83,122,98.42364889,-137.1215276
83,123,92.22914299,-137.0431624
83,124,89.15633132,-136.3051924
83,125,87.09518618,-135.3680211
83,126,85.5832544,-134.3249001
83,127,84.42477282,-133.2126502
83,128,83.51488761,-132.0496905
83,129,82.78960752,-130.8465211
83,130,82.20643639,-129.6096553
83,131,81.73541846,-128.3433819
83,132,81.35447537,-127.0506541
83,133,81.04676004,-125.7335785
83,134,80.79905389,-124.3937014
83,135,80.60074461,-123.0321856
83,136,80.44314653,-121.6499233
83,137,80.31903292,-120.2476115
83,138,80.22230459,-118.8258033
83,139,80.14774925,-117.3849431
83,140,80.09086295,-115.9253923
83,141,80.04771503,-114.4474469
83,142,80.01484438,-112.9513513
83,143,79.98917845,-111.4373071
83,144,79.96796922,-109.9054806
83,145,79.94874206,-108.3560076
83,146,79.92925422,-106.7889967
83,147,79.90746101,-105.2045323
83,148,79.88148785,-103.6026754
83,149,79.84960704,-101.9834648
83,150,79.81021824,-100.3469171
83,151,79.76183191,-98.69302637
83,152,79.70305529,-97.02176306
83,153,79.63258023,-95.33307298
83,154,79.54917269,-93.6268754
83,155,79.45166361,-91.90306098
83,156,79.3389408,-90.16148914
83,157,79.20994176,-88.40198505
83,158,79.06364723,-86.62433611
83,159,78.89907539,-84.8282879
83,160,78.71527651,-83.01353949
83,161,78.51132797,-81.1797381
83,162,78.28632971,-79.32647298
83,163,78.03939979,-77.45326838
83,164,77.7696702,-75.55957541
83,165,77.47628277,-73.64476275
83,166,77.15838509,-71.70810585
83,167,76.81512651,-69.74877433
83,168,76.44565401,-67.7658174
83,169,76.04910799,-65.75814665
83,170,75.62461785,-63.72451584
83,171,75.17129744,-61.66349688
83,172,74.68824009,-59.57345121
83,173,74.17451335,-57.45249541
83,174,73.62915328,-55.29845957
83,175,73.05115821,-53.10883651
83,176,72.4394819,-50.88071923
83,177,71.79302602,-48.6107232
83,178,71.11063183,-46.29488868
83,179,70.39107101,-43.92855653
83,180,69.63303559,-41.50620825
83,181,68.8351271,-39.02125664
83,182,67.99584498,-36.4657676
83,183,67.11357489,-33.83008294
83,184,66.18657794,-31.10229775
83,185,65.21298321,-28.2675177
83,186,64.19078801,-25.30677141
83,187,63.11787581,-22.19535956
83,188,61.99207202,-18.90023806
83,189,60.81128398,-15.37563925
83,190,59.57383573,-11.55521995
83,191,58.27929299,-7.336622713
83,192,56.93068827,-2.546919527
83,193,55.54166205,3.15178184
83,194,54.16898655,10.63316686
84,124,98.72234342,-135.8658649
84,125,94.46725687,-135.4845595
84,126,91.89793628,-134.7123207
84,127,90.07966623,-133.7726798
84,128,88.7070748,-132.7341307
84,129,87.63418483,-131.6274953
84,130,86.7776259,-130.469362
84,131,86.08441418,-129.2696714
84,132,85.51835822,-128.0348298
84,133,85.05340916,-126.7691906
84,134,84.67005616,-125.4758353
84,135,84.35321834,-124.1570176
84,136,84.0909372,-122.8144309
84,137,83.87352675,-121.4493769
84,138,83.69299952,-120.062876
84,139,83.54266625,-118.6557422
84,140,83.41684906,-117.2286341
84,141,83.31067118,-115.782092
84,142,83.2198995,-114.3165637
84,143,83.14082467,-112.8324234
84,144,83.0701683,-111.3299864
84,145,83.00501013,-109.8095184
84,146,82.94273012,-108.2712442
84,147,82.88096186,-106.7153526
84,148,82.81755475,-105.1420005
84,149,82.7505429,-103.5513161
84,150,82.67811938,-101.9434005
84,151,82.59861469,-100.3183288
84,152,82.51047862,-98.67615051
84,153,82.41226482,-97.0168894
84,154,82.30261756,-95.34054276
84,155,82.18026036,-93.64708023
84,156,82.043986,-91.93644219
84,157,81.89264778,-90.20853767
84,158,81.72515179,-88.46324176
84,159,81.54045,-86.7003926
84,160,81.33753395,-84.91978776
84,161,81.11542903,-83.12118015
84,162,80.87318924,-81.30427313
84,163,80.60989219,-79.46871507
84,164,80.32463443,-77.61409288
84,165,80.01652696,-75.73992473
84,166,79.68469081,-73.84565154
84,167,79.32825273,-71.93062713
84,168,78.94634082,-69.9941069
84,169,78.53808011,-68.03523448
84,170,78.10258796,-66.05302619
84,171,77.63896931,-64.04635279
84,172,77.14631159,-62.01391784
84,173,76.62367926,-59.95423196
84,174,76.07010795,-57.86558206
84,175,75.48459792,-55.74599421
84,176,74.86610695,-53.59318852
84,177,74.21354232,-51.40452391
84,178,73.52575177,-49.17692972
84,179,72.80151337,-46.90682044
84,180,72.03952383,-44.5899878
84,181,71.2383852,-42.22146297
84,182,70.39658952,-39.7953377
84,183,69.51250113,-37.30452882
84,184,68.58433633,-34.74046245
84,185,67.61014002,-32.09264195
84,186,66.58775934,-29.34804293
84,187,65.51481488,-26.49024255
84,188,64.38867135,-23.49812544
84,189,63.20641342,-20.34388415
84,190,61.96484064,-16.98977933
84,191,60.6605181,-13.38256591
84,192,59.28998154,-9.443128381
84,193,57.85039337,-5.045057074
84,194,56.34169355,0.036990901
84,195,54.77508873,6.28712917
84,196,53.22843654,15.28764132
85,125,107.8896213,-133.6782403
85,126,100.2492161,-134.3473547
85,127,96.92117793,-133.835776
85,128,94.70913214,-133.0387481
85,129,93.08067132,-132.0954929
85,130,91.82133739,-131.0590617
85,131,90.81896843,-129.9557591
85,132,90.00608077,-128.8006049
85,133,89.33828226,-127.6029847
85,134,88.78449193,-126.3691464
85,135,88.321918,-125.103451
85,136,87.9332374,-123.8090578
85,137,87.60490074,-122.4883255
85,138,87.3260581,-121.14306
85,139,87.08784844,-119.7746743
85,140,86.8829125,-118.3842944
85,141,86.70504904,-116.9728321
85,142,86.5489658,-115.5410367
85,143,86.41009523,-114.0895313
85,144,86.28445541,-112.6188392
85,145,86.16854341,-111.129404
85,146,86.05925214,-109.6216037
85,147,85.95380473,-108.0957619
85,148,85.84970213,-106.5521556
85,149,85.74468065,-104.9910218
85,150,85.63667741,-103.4125613
85,151,85.52380172,-101.8169423
85,152,85.40431134,-100.2043024
85,153,85.27659253,-98.5747498
85,154,85.13914315,-96.92836427
85,155,84.99055824,-95.26519677
85,156,84.82951759,-93.58526901
85,157,84.65477497,-91.88857243
85,158,84.46514865,-90.17506653
85,159,84.25951312,-88.44467688
85,160,84.03679156,-86.69729252
85,161,83.7959492,-84.93276288
85,162,83.53598714,-83.15089415
85,163,83.25593674,-81.35144498
85,164,82.95485434,-79.53412152
85,165,82.63181629,-77.69857169
85,166,82.28591412,-75.84437851
85,167,81.91624996,-73.9710524
85,168,81.52193184,-72.07802232
85,169,81.10206914,-70.16462536
85,170,80.65576784,-68.23009476
85,171,80.18212568,-66.27354579
85,172,79.68022703,-64.29395925
85,173,79.14913742,-62.29016194
85,174,78.58789776,-60.26080356
85,175,77.99551789,-58.2043291
85,176,77.37096953,-56.11894565
85,177,76.71317849,-54.0025823
85,178,76.02101571,-51.85284119
85,179,75.29328729,-49.66693726
85,180,74.5287229,-47.44162343
85,181,73.72596243,-45.17309674
85,182,72.88354038,-42.85687902
85,183,71.99986749,-40.48766343
85,184,71.07320897,-38.05911403
85,185,70.10165837,-35.56359987
85,186,69.08310612,-32.9918352
85,187,68.01520122,-30.33238251
85,188,66.89530444,-27.57094838
85,189,65.72043072,-24.68935654
85,190,64.48717859,-21.66399665
85,191,63.19164463,-18.46338041
85,192,61.82932458,-15.04408412
85,193,60.39501456,-11.34354773
85,194,58.88276967,-7.266116209
85,195,57.28614662,-2.652440398
85,196,55.59974544,2.80131853
85,197,53.82835847,9.839680996
85,198,52.1194745,22.50952181
86,127,106.9716986,-132.7056719
86,128,102.2624526,-132.689022
86,129,99.50829947,-132.1001942
86,130,97.56289104,-131.2834157
86,131,96.08551683,-130.3356387
86,132,94.91874302,-129.2995078
86,133,93.97428732,-128.1978227
86,134,93.19668828,-127.0442554
86,135,92.54836192,-125.847659
86,136,92.00241347,-124.614094
86,137,91.53878717,-123.3478898
86,138,91.14203456,-122.052246
86,139,90.79993993,-120.7295937
86,140,90.50263175,-119.3818242
86,141,90.24198535,-118.0104387
86,142,90.01120781,-116.6166496
86,143,89.80454158,-115.2014513
86,144,89.61704765,-113.7656701
86,145,89.44444361,-112.3100009
86,146,89.28298062,-110.8350332
86,147,89.12934826,-109.3412715
86,148,88.98059997,-107.82915
86,149,88.83409389,-106.2990439
86,150,88.68744526,-104.7512775
86,151,88.53848782,-103.1861312
86,152,88.38524204,-101.6038456
86,153,88.22588893,-100.0046253
86,154,88.05874802,-98.38864123
86,155,87.88225888,-96.75603208
86,156,87.69496536,-95.10690502
86,157,87.49550206,-93.44133591
86,158,87.28258268,-91.75936877
86,159,87.05498978,-90.0610148
86,160,86.81156579,-88.3462508
86,161,86.55120504,-86.61501715
86,162,86.27284657,-84.86721521
86,163,85.97546756,-83.10270416
86,164,85.65807737,-81.32129726
86,165,85.31971192,-79.52275746
86,166,84.95942843,-77.70679222
86,167,84.57630034,-75.87304752
86,168,84.16941243,-74.02110095
86,169,83.73785593,-72.15045362
86,170,83.2807237,-70.2605208
86,171,82.79710524,-68.35062098
86,172,82.28608159,-66.41996321
86,173,81.74671995,-64.46763205
86,174,81.17806795,-62.49257009
86,175,80.57914749,-60.49355706
86,176,79.94894796,-58.46918509
86,177,79.2864188,-56.41782906
86,178,78.59046109,-54.33761079
86,179,77.85991816,-52.22635568
86,180,77.09356474,-50.08153942
86,181,76.2900945,-47.90022233
86,182,75.44810551,-45.67896727
86,183,74.56608315,-43.4137361
86,184,73.64237971,-41.09975744
86,185,72.67519,-38.73135535
86,186,71.66252159,-36.30172412
86,187,70.60215832,-33.80262689
86,188,69.49161475,-31.22398431
86,189,68.32807871,-28.55330009
86,190,67.10833754,-25.77483728
86,191,65.82868179,-22.86839895
86,192,64.48477691,-19.80745425
86,193,63.07148886,-16.55612185
86,194,61.58264123,-13.06402473
86,195,60.0106703,-9.256831968
86,196,58.34613144,-5.01702309
86,197,56.57703528,-0.138654019
86,198,54.68840211,5.806732469
86,199,52.6680374,14.10127464
87,129,108.1293138,-131.1727264
87,130,104.5379394,-130.9210293
87,131,102.1795617,-130.2791853
87,132,100.4397148,-129.4456803
87,133,99.0840599,-128.4927372
87,134,97.99305547,-127.4555981
87,135,97.095818,-126.3542809
87,136,96.34616365,-125.2012938
87,137,95.71197547,-124.0049892
87,138,95.1698204,-122.7712262
87,139,94.70195708,-121.5042763
87,140,94.29455183,-120.2073514
87,141,93.93655496,-118.8829299
87,142,93.61896113,-117.5329665
87,143,93.33430455,-116.1590321
87,144,93.07630376,-114.7624098
87,145,92.83960517,-113.3441631
87,146,92.61959364,-111.905184
87,147,92.41224996,-110.4462294
87,148,92.21404157,-108.9679468
87,149,92.02183761,-107.4708946
87,150,91.83284201,-105.9555568
87,151,91.64453991,-104.4223548
87,152,91.4546545,-102.8716557
87,153,91.26111179,-101.3037789
87,154,91.06201148,-99.71900126
87,155,90.85560277,-98.11756061
87,156,90.64026413,-96.49965816
87,157,90.41448596,-94.86546029
87,158,90.17685601,-93.21509935
87,159,89.92604661,-91.54867388
87,160,89.66080371,-89.86624819
87,161,89.37993713,-88.16785139
87,162,89.08231206,-86.45347587
87,163,88.76684132,-84.7230752
87,164,88.4324784,-82.97656153
87,165,88.07821112,-81.21380231
87,166,87.70305565,-79.43461649
87,167,87.30605101,-77.63876988
87,168,86.88625366,-75.82596986
87,169,86.44273244,-73.99585911
87,170,85.97456341,-72.1480083
87,171,85.48082482,-70.28190769
87,172,84.96059192,-68.39695722
87,173,84.41293165,-66.49245501
87,174,83.83689704,-64.56758384
87,175,83.23152124,-62.62139532
87,176,82.59581113,-60.65279114
87,177,81.92874028,-58.66050083
87,178,81.22924118,-56.64305519
87,179,80.49619651,-54.59875441
87,180,79.72842933,-52.52562944
87,181,78.92469173,-50.42139495
87,182,78.08365176,-48.28339138
87,183,77.2038782,-46.10851315
87,184,76.28382245,-43.89311842
87,185,75.321797,-41.63291482
87,186,74.3159494,-39.32281237
87,187,73.26423042,-36.9567319
87,188,72.16435468,-34.52735114
87,189,71.01375113,-32.02576207
87,190,69.80949986,-29.44099867
87,191,68.54824994,-26.75936993
87,192,67.22611029,-23.96349061
87,193,65.83850095,-21.03082387
87,194,64.37994453,-17.93139824
87,195,62.84376236,-14.6240446
87,196,61.22161142,-11.04978131
87,197,59.5027346,-7.119157677
87,198,57.67264494,-2.685029901
87,199,55.71053063,2.52718037
87,200,53.58310033,9.160520309
87,201,51.22425586,20.00884754
88,130,115.1604893,-128.9990026
88,131,109.9107553,-129.4379405
88,132,106.9712084,-129.054999
88,133,104.9027837,-128.3734455
88,134,103.3248727,-127.5252505
88,135,102.0679793,-126.5667527
88,136,101.0388706,-125.5277149
88,137,100.1796707,-124.4259049
88,138,99.45147696,-123.2728222
88,139,98.82661465,-122.0763541
88,140,98.28453793,-120.8421537
88,141,97.80947587,-119.5744171
88,142,97.38899262,-118.2763487
88,143,97.01306184,-116.9504546
88,144,96.67344733,-115.5987355
88,145,96.36327423,-114.2228166
88,146,96.07672381,-112.8240387
88,147,95.80881075,-111.4035228
88,148,95.55521723,-109.9622173
88,149,95.31216705,-108.5009324
88,150,95.07632847,-107.0203666
88,151,94.84473822,-105.5211256
88,152,94.6147412,-104.003738
88,153,94.38394205,-102.4686665
88,154,94.15016587,-100.9163165
88,155,93.91142599,-99.347043
88,156,93.66589729,-97.76115563
88,157,93.41189387,-96.15892234
88,158,93.14785021,-94.54057203
88,159,92.8723052,-92.90629635
88,160,92.58388834,-91.25625059
88,161,92.28130785,-89.59055395
88,162,91.96334022,-87.90928917
88,163,91.62882102,-86.21250159
88,164,91.27663669,-84.50019753
88,165,90.90571709,-82.7723423
88,166,90.51502879,-81.02885737
88,167,90.10356877,-79.26961712
88,168,89.67035853,-77.49444485
88,169,89.21443855,-75.70310795
88,170,88.7348629,-73.89531241
88,171,88.23069387,-72.07069625
88,172,87.70099681,-70.22882189
88,173,87.14483466,-68.36916727
88,174,86.56126252,-66.49111542
88,175,85.94932186,-64.59394234
88,176,85.30803437,-62.67680263
88,177,84.63639538,-60.73871266
88,178,83.93336664,-58.77853062
88,179,83.19786833,-56.79493268
88,180,82.42877015,-54.78638453
88,181,81.62488118,-52.75110704
88,182,80.78493827,-50.6870345
88,183,79.90759265,-48.5917636
88,184,78.99139421,-46.46249029
88,185,78.03477297,-44.29593113
88,186,77.03601685,-42.08822407
88,187,75.99324487,-39.83480189
88,188,74.90437429,-37.53022846
88,189,73.76707989,-35.16798383
88,190,72.5787427,-32.74017717
88,191,71.33638436,-30.23715585
88,192,70.03658159,-27.64696107
88,193,68.67535222,-24.95454964
88,194,67.24799941,-22.14064685
88,195,65.74889211,-19.17999203
88,196,64.17114402,-16.03853203
88,197,62.50612116,-12.66867289
88,198,60.74263982,-9.000644776
88,199,58.86554761,-4.925203972
88,200,56.85289981,-0.253868375
88,201,54.66919152,5.394477765
88,202,52.24221884,13.08134693
89,132,115.8819566,-127.514999
89,133,112.0066332,-127.5660371
89,134,109.5031477,-127.0965012
89,135,107.6553479,-126.3834722
89,136,106.2068337,-125.5221247
89,137,105.0303098,-124.5579224
89,138,104.0514556,-123.5164445
89,139,103.2223321,-122.4136115
89,140,102.509836,-121.2600448
89,141,101.88994,-120.0632028
89,142,101.3445254,-118.8285347
89,143,100.8595088,-117.5601501
89,144,100.42367,-116.2612314
89,145,100.0278841,-114.9342978
89,146,99.66459984,-113.5813817
89,147,99.32747358,-112.2041507
89,148,99.01110595,-110.8039919
89,149,98.71084787,-109.3820746
89,150,98.42265469,-107.939395
89,151,98.14297481,-106.4768095
89,152,97.86866306,-104.9950611
89,153,97.59691257,-103.4947975
89,154,97.32520036,-101.9765868
89,155,97.05124346,-100.4409288
89,156,96.77296312,-98.88826338
89,157,96.48845531,-97.31897771
89,158,96.19596618,-95.73341113
89,159,95.89387141,-94.13185904
89,160,95.58065881,-92.51457555
89,161,95.25491329,-90.88177534
89,162,94.91530404,-89.23363461
89,163,94.56057328,-87.57029137
89,164,94.18952635,-85.89184509
89,165,93.80102296,-84.1983557
89,166,93.39396927,-82.48984206
89,167,92.96731074,-80.76627975
89,168,92.52002549,-79.0275983
89,169,92.05111815,-77.27367775
89,170,91.55961396,-75.50434449
89,171,91.04455321,-73.71936631
89,172,90.5049857,-71.91844661
89,173,89.93996527,-70.10121751
89,174,89.34854429,-68.2672319
89,175,88.729768,-66.41595402
89,176,88.08266858,-64.54674854
89,177,87.40625891,-62.65886765
89,178,86.69952579,-60.75143591
89,179,85.96142265,-58.82343227
89,180,85.1908614,-56.87366883
89,181,84.38670338,-54.90076532
89,182,83.54774911,-52.90311852
89,183,82.67272654,-50.87886528
89,184,81.76027745,-48.82583734
89,185,80.80894165,-46.7415059
89,186,79.81713819,-44.62291277
89,187,78.78314297,-42.46658409
89,188,77.7050617,-40.26842104
89,189,76.58079681,-38.02355942
89,190,75.40800646,-35.72618697
89,191,74.18405299,-33.36930171
89,192,72.90593709,-30.94438637
89,193,71.57021208,-28.44096098
89,194,70.17287014,-25.84595262
89,195,68.7091872,-23.14278298
89,196,67.17350565,-20.31000235
89,197,65.55891853,-17.31916147
89,198,63.85679034,-14.13132822
89,199,62.05598796,-10.69102023
89,200,60.14155224,-6.914739677
89,201,58.092157,-2.666748738
89,202,55.87445437,2.301266383
89,203,53.42683673,8.5480171
89,204,50.57567795,18.16327148
90,133,123.3910614,-124.6803193
90,134,117.4186123,-125.7300712
90,135,114.2862196,-125.5808316
90,136,112.0962299,-125.0486642
90,137,110.4205332,-124.3097466
90,138,109.0763185,-123.4365378
90,139,107.9651311,-122.4666993
90,140,107.0266351,-121.4225373
90,141,106.2206245,-120.318436
90,142,105.5186748,-119.1642491
90,143,104.8997823,-117.9670418
90,144,104.3478831,-116.7320649
90,145,103.8503474,-115.463336
90,146,103.3970168,-114.1640051
90,147,102.9795632,-112.8365928
90,148,102.5910469,-111.483153
90,149,102.2256028,-110.1053848
90,150,101.8782123,-108.7047132
90,151,101.5445338,-107.2823473
90,152,101.220774,-105.8393239
90,153,100.9035889,-104.3765398
90,154,100.5900068,-102.8947766
90,155,100.2773669,-101.3947192
90,156,99.96326992,-99.87697105
90,157,99.64553868,-98.34206494
90,158,99.32218512,-96.79047203
90,159,98.99138332,-95.22260847
90,160,98.65144696,-93.63884062
90,161,98.30081016,-92.03948882
90,162,97.93801129,-90.42483019
90,163,97.56167896,-88.79510039
90,164,97.17051997,-87.15049467
90,165,96.76330865,-85.49116815
90,166,96.33887746,-83.81723546
90,167,95.89610863,-82.12876971
90,168,95.43392651,-80.42580088
90,169,94.95129059,-78.7083136
90,170,94.447189,-76.97624425
90,171,93.92063243,-75.22947735
90,172,93.37064823,-73.46784132
90,173,92.79627469,-71.69110322
90,174,92.19655545,-69.89896274
90,175,91.57053377,-68.091045
90,176,90.91724676,-66.26689216
90,177,90.23571934,-64.42595352
90,178,89.52495783,-62.56757401
90,179,88.78394321,-60.69098047
90,180,88.01162359,-58.79526561
90,181,87.20690612,-56.87936891
90,182,86.36864782,-54.94205385
90,183,85.49564529,-52.98188069
90,184,84.58662295,-50.99717354
90,185,83.64021947,-48.98598051
90,186,82.65497192,-46.9460248
